indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8,indicator9,indicator10,indicator11,indicator12,indicator13,indicator14,indicator15,indicator16,indicator17,indicator18,indicator19,indicator20,indicator21,indicator22,indicator23,indicator24,indicator25,indicator26,indicator27,indicator28,indicator29,indicator30,indicator31,indicator32,indicator33,indicator34,indicator35,indicator36,indicator37,indicator38,indicator39,indicator40,indicator41,indicator42,indicator43,indicator44,indicator45,indicator46,indicator47,indicator48,indicator49,indicator50,indicator51,indicator52,indicator53,indicator54,indicator55,indicator56,indicator57,indicator58,indicator59,indicator60,indicator61,indicator62,indicator63,indicator64,indicator65,indicator66,indicator67,indicator68,indicator69,indicator70,indicator71,indicator72,indicator73,indicator74,indicator75,indicator76,indicator77,indicator78,indicator79,indicator80,indicator81,indicator82,indicator83,indicator84,indicator85,indicator86,indicator87,indicator88,indicator89,indicator90,indicator91,indicator92,indicator93,indicator94,indicator95,indicator96,indicator97,indicator98,indicator99,indicator100,indicator101,indicator102,indicator103,indicator104,indicator105,indicator106,indicator107,indicator108,midPrice,UpdateTime,UpdateMillisec,LastPrice,Volume,LastVolume,Turnover,LastTurnover,AskPrice5,AskPrice4,AskPrice3,AskPrice2,AskPrice1,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,AskVolume5,AskVolume4,AskVolume3,AskVolume2,AskVolume1,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,OpenInterest,UpperLimitPrice,LowerLimitPrice
0.999911,1.19485,6850.92,0,0.000177822,1,0.999717,0.5,0,0,0.999911,0,0,0.0919118,-1,12,0.497398,0,0,0.999911,0,0,0.0459559,-1,25,0.193285,0,0,0.999956,-0.000177873,-4.44682e-005,0.229779,-1,4.2,0.0544452,0.000177873,0,1.00002,-8.89363e-005,-0.00011117,0.126379,-1,8.45455,0.0588448,0.000177873,0,0.999928,0.000355745,-1.66756e-005,0.49977,-1,1.3908,0.523038,0.000355745,0.000355745,0.999669,0.000711491,0.000241796,0.49977,-1,1.3908,0.683496,0.000355745,0.000711491,0.999694,-0.000355745,0.000217477,0.815717,-1,0.464789,0.726778,0.000355745,0.000889363,1.00031,-0.000711491,-0.000396045,0.816435,-1,0.4635,0.290716,0.00222341,0.000889363,0.0847458,0.20339,0.525424,0.169492,0.0169492,0.185567,0.185567,0.381443,0.103093,0.14433,100000,50000,250000,137500,543750,543750,887500,889062,8.39363e-005,8.39363e-005,-4.99955e-007,2.38008e-005,-6.03706e-005,-0.000309772,-0.000298447,0.00041292,5621.5,09:01:25,281,5622,3588,0,2.01828e+008,0,5626,5625,5624,5623,5622,5621,5620,5619,5618,5617,1,10,31,12,5,18,18,37,10,14,89358,5869,5311
1.00009,0.827206,4783.18,-0.735294,0.000177823,1,0.999542,0.375,-0.183824,0.00141819,1.00009,0,0,0.367647,1,1.25,0.497398,0,0,1.00009,0,0,0.229779,2.2,2.6,0.193285,0,0,1.00011,-0.000177904,-2.2238e-005,0.252757,1.90909,2.27273,0.0362968,0.000177904,0,1.00019,-0.000177904,-0.000100071,0.160846,3.57143,4.14286,0.0392299,0.000177904,0,1.00012,0.000355809,-2.77975e-005,0.522748,0.406593,0.582418,0.459803,0.000355809,0.000177904,0.999858,0.000711617,0.00023072,0.511259,0.438202,0.617978,0.677886,0.000355809,0.000711617,0.999869,-0.000355809,0.000220296,0.821461,-0.104895,0.00699301,0.722614,0.000355809,0.000889521,1.00048,-0.000711617,-0.000393335,0.814999,-0.0977974,0.014978,0.289048,0.0022238,0.000889521,0.0847458,0.20339,0.525424,0.169492,0.0169492,0.150538,0.193548,0.397849,0.107527,0.150538,0.499999,0.3125,0.34375,0.21875,0.710937,0.695312,1.11719,1.10937,-8.89521e-005,-5.33713e-005,-5.66059e-005,-2.54149e-005,-6.15823e-005,-0.000304836,-0.000297026,0.00041012,5621.5,09:01:25,458,5621,3596,8,2.02277e+008,449680,5626,5625,5624,5623,5622,5621,5620,5619,5618,5617,1,10,31,12,5,14,18,37,10,14,89356,5869,5311
1.00009,-1.10294,-6027.39,1.10294,0.000177823,1,0.999723,0.833333,0.735294,0.00212917,1,0.000177873,8.89363e-005,0.919118,0.2,-2.2,0.664932,0,0.000177873,0.999956,0.000177873,0.000133404,0.505515,1.18182,-3.18182,0.46219,0,0.000177873,0.999933,0,0.000155639,0.390625,1.82353,-3.82353,0.357531,0,0.000177873,1.00001,0,7.78193e-005,0.229779,3.8,-5.8,0.359487,0,0.000177873,0.99995,0.000355745,0.000138963,0.539982,1.04255,-3.04255,0.528758,0.000177873,0.000355745,0.999694,0.000889363,0.000394655,0.522748,1.10989,-3.10989,0.729702,0.000177873,0.000889363,0.999689,-0.000177873,0.000399519,0.815717,0.352113,-2.35211,0.767457,0.000177873,0.00106724,1.0003,-0.000533618,-0.000213308,0.819307,0.346188,-2.34619,0.306985,0.00204554,0.00106724,0.22807,0.54386,0.175439,0.0175439,0.0350877,0.0125,0.175,0.225,0.4625,0.125,0.833333,0.458333,0.354166,0.208333,0.489583,0.473958,0.739583,0.746744,-0.000160085,-0.000153617,-0.000183104,-0.000168979,-0.000223287,-0.000465205,-0.000480695,0.000230486,5622.5,09:01:25,876,5622,3608,12,2.02952e+008,674640,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,31,13,1,14,18,37,10,89364,5869,5311
1.00009,0.0919118,425.368,0,0.000177824,1,0.999725,0.5,0,0,1.00009,0.000177873,0,0.551471,-1,-0.833333,0.664932,0,0,1,0.000177873,8.89363e-005,0.459559,-1,-0.8,0.64146,0,0.000177873,0.999956,0.000177873,0.000133404,0.252757,-1,-0.636364,0.571687,0,0.000177873,1.00001,0,7.78193e-005,0.229779,-1,-0.6,0.572991,0,0.000177873,0.999961,0.000355745,0.000127846,0.539982,-1,-0.829787,0.574727,0.000177873,0.000355745,0.999705,0.000711491,0.000383538,0.505515,-1,-0.818182,0.764246,0.000177873,0.000889363,0.999688,-0.000177873,0.000400908,0.812845,-1,-0.886926,0.797352,0.000177873,0.00106724,1.0003,-0.000533618,-0.000211224,0.819307,-1,-0.887818,0.318942,0.00204554,0.00106724,0.22807,0.54386,0.175439,0.0175439,0.0350877,0.17284,0.17284,0.0740741,0.45679,0.123457,600000,500000,275000,250000,587500,550000,884375,892187,-8.97697e-005,-0.000160585,-0.000154072,-0.000169229,-0.00022334,-0.000456838,-0.00048303,0.000230482,5622.5,09:01:26,66,5622,3608,0,2.02952e+008,0,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,31,13,14,14,6,37,10,89364,5869,5311
1.00009,0,-89.7112,-0.180505,0.000177824,1,0.999727,1,0.180505,0.000354045,1.00009,0,0,0.0902527,1,-1,0.664932,0,0,1.00004,0.000177873,4.44682e-005,0.49639,-0.636364,-1,0.760973,0,0.000177873,0.999978,0.000177873,0.00011117,0.270758,-0.333333,-1,0.714458,0,0.000177873,1.00001,0,7.78193e-005,0.236913,-0.238095,-1,0.715327,0,0.000177873,0.999972,0.000355745,0.000116729,0.535875,-0.663158,-1,0.605374,0.000177873,0.000355745,0.999717,0.000711491,0.000372421,0.49921,-0.638418,-1,0.787275,0.000177873,0.000889363,0.999687,-0.000177873,0.000402298,0.799583,-0.77425,-1,0.817282,0.000177873,0.00106724,1.0003,-0.000711491,-0.000208445,0.802403,-0.775044,-1,0.326914,0.00204554,0.00106724,0.22807,0.54386,0.175439,0.0175439,0.0350877,0.1625,0.175,0.075,0.4625,0.125,0.499998,2.74999,1.49999,1.31249,2.96874,2.76561,4.42967,4.44529,-8.89363e-005,-0.000153617,-0.000148227,-0.000165167,-0.000221873,-0.000454731,-0.000482327,0.000228827,5622.5,09:01:26,324,5622,3610,2,2.03064e+008,112440,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,31,13,13,14,6,37,10,89366,5869,5311
1.00009,0.541516,2954.69,-0.361011,0.000177824,1,0.999729,0.25,-0.180505,0.000709346,1.00009,0,0,0.270758,0.333333,1,0.664932,0,0,1.00009,0.000177873,0,0.406137,-0.111111,0.333333,0.760973,0,0,1,0.000177873,8.89363e-005,0.315884,0.142857,0.714286,0.809639,0,0.000177873,1.00001,0,7.78193e-005,0.259477,0.391304,1.08696,0.810218,0,0.000177873,0.999983,0.000355745,0.000105612,0.513312,-0.296703,0.0549451,0.625805,0.000177873,0.000355745,0.999728,0.000711491,0.000361304,0.504851,-0.284916,0.0726257,0.802628,0.000177873,0.000889363,0.999685,-0.000177873,0.000403688,0.802403,-0.550088,-0.325132,0.830569,0.000177873,0.00106724,1.0003,-0.000533618,-0.00020636,0.797467,-0.547303,-0.320955,0.332228,0.00204554,0.00106724,0.102041,0.632653,0.204082,0.0204082,0.0408163,0.141026,0.179487,0.0769231,0.474359,0.128205,0.749998,1.125,0.874998,0.718748,1.42187,1.39843,2.22265,2.2246,-8.89363e-005,-8.89363e-005,-0.000139757,-0.000158539,-0.00020426,-0.000450644,-0.000480944,0.000224346,5622.5,09:01:26,916,5622,3614,4,2.03289e+008,224880,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,31,5,11,14,6,37,10,89364,5869,5311
1.00009,0.722022,3969.68,0,0.000177825,1,0.999731,0.5,0,0,1.00009,0,0,0.180505,-1,3,0.664932,0,0,1.00009,0,0,0.135379,-1,4.33333,0.760973,0,0,1.00002,0.000177873,6.67022e-005,0.315884,-1,1.28571,0.873093,0,0.000177873,1.00001,0,7.78193e-005,0.259477,-1,1.78261,0.873479,0,0.000177873,0.999994,0.000355745,9.44948e-005,0.456904,-1,0.580247,0.639425,0.000177873,0.000355745,0.999739,0.000711491,0.000350187,0.490749,-1,0.471264,0.812863,0.000177873,0.000889363,0.999684,-0.000177873,0.000405077,0.802403,-1,-0.100176,0.839427,0.000177873,0.00106724,1.00029,-0.000533618,-0.000204276,0.795352,-1,-0.0921986,0.335771,0.00204554,0.00106724,0.104167,0.625,0.208333,0.0208333,0.0416667,0.1625,0.175,0.075,0.4625,0.125,200000,150000,350000,287500,506250,543750,889062,882812,-9.14363e-005,-9.0603e-005,-0.000140114,-0.000158756,-0.000187816,-0.000445733,-0.000480953,0.00022344,5622.5,09:01:27,419,5622,3614,0,2.03289e+008,0,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,30,5,13,14,6,37,10,89364,5869,5311
0.999911,0.812274,4477.89,0.180505,0.000177825,1,0.999911,1,0.180505,0.00035461,0.999911,0,0,0.0902527,1,8,0.664932,0,0,0.999911,0,0,0.180505,0,3.5,0.760973,0,0,0.999867,0.000177841,4.44603e-005,0.315884,-0.428571,1.57143,0.915395,0,0.000177841,0.999833,0,7.78054e-005,0.270758,-0.333333,2,0.915653,0,0.000177841,0.999828,0.000355682,8.3363e-005,0.4287,-0.578947,0.894737,0.648506,0.000177841,0.000355682,0.999572,0.000711364,0.000339009,0.465366,-0.612121,0.745455,0.819686,0.000177841,0.000889205,0.999505,-0.000177841,0.000406394,0.803813,-0.775439,0.0105263,0.845332,0.000177841,0.00106705,1.00011,-0.000533523,-0.000202155,0.793942,-0.772647,0.0230906,0.338133,0.00204517,0.00106705,0.0851064,0.638298,0.212766,0.0212766,0.0425532,0.1625,0.175,0.075,0.4625,0.125,0.499998,0.999995,1.74999,1.49999,2.37499,2.57811,4.4531,4.40232,8.89205e-005,-4.44603e-005,-0.000127029,-0.000148201,-0.000177841,-0.00042089,-0.000479859,0.000222696,5622.5,09:01:27,604,5623,3616,2,2.03402e+008,112460,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,30,4,13,14,6,37,10,89366,5869,5311
1.00018,-2.34657,-12996.6,-0.722022,0.000355651,1.00006,0.999735,0.785714,1.44404,0.00494962,1.00013,8.89363e-005,4.44682e-005,1.35379,0.866667,-2.73333,0.776621,0,8.89363e-005,1.00011,8.89363e-005,6.67022e-005,0.767148,2.29412,-4.05882,0.840649,0,8.89363e-005,1.00008,0.000266809,0.000100053,0.631769,3,-4.71429,0.943597,0,0.000266809,1.00002,8.89363e-005,0.000161197,0.4287,4.89474,-6.47368,0.943768,0,0.000266809,1.00002,0.000444682,0.000158418,0.507671,3.97778,-5.62222,0.710115,8.89363e-005,0.000444682,0.999762,0.000800427,0.000415499,0.504851,4.00559,-5.64804,0.852013,8.89363e-005,0.0009783,0.999682,-8.89363e-005,0.000496098,0.823556,2.06849,-3.84932,0.873079,8.89363e-005,0.00115617,1.00029,-0.000444682,-0.000111518,0.803108,2.14662,-3.92186,0.349232,0.0019566,0.00115617,0.612245,0.204082,0.0204082,0.0408163,0.122449,0.0533333,0.2,0.133333,0.48,0.133333,0.535714,0.303571,0.25,0.169643,0.200893,0.199777,0.325893,0.317801,-0.000106724,-0.000115094,-0.000165167,-0.000191915,-0.000243093,-0.000478964,-0.000557984,0.000130554,5623,09:01:27,898,5622,3644,28,2.04976e+008,1.57426e+006,5629,5628,5626,5625,5624,5622,5621,5620,5619,5618,6,2,1,10,30,4,15,10,36,10,89382,5869,5311
1.00009,1.08303,6086.1,0,0.000177826,1.00006,0.999738,0.5,0,0,1.00013,0,-4.44682e-005,1.26354,-1,-0.142857,0.517748,8.89363e-005,0,1.00011,0,-2.22341e-005,0.676895,-1,0.6,0.560433,8.89363e-005,0,1.0001,0.000177873,-1.1117e-005,0.541516,-1,1,0.629064,8.89363e-005,0,1.00002,0,7.22608e-005,0.394856,-1,1.74286,0.851401,8.89363e-005,0.000177873,1.00003,0.000355745,5.83645e-005,0.507671,-1,1.13333,0.695632,0.000177873,0.000355745,0.999773,0.000711491,0.000315446,0.49921,-1,1.16949,0.845787,0.000177873,0.000889363,0.99968,-0.000177873,0.000408551,0.809454,-1,0.337979,0.867767,0.000177873,0.00106724,1.00029,-0.000533618,-0.00019837,0.801698,-1,0.350923,0.347107,0.00204554,0.00106724,0.0851064,0.638298,0.212766,0.0212766,0.0425532,0.183908,0.172414,0.114943,0.413793,0.114943,1.4e+006,750000,600000,437500,562500,553125,896875,888281,-2.57675e-005,-1.81206e-005,-4.46765e-005,-0.000104325,-0.000154212,-0.000385419,-0.000478777,0.00021909,5622.5,09:01:28,179,5622,3644,0,2.04976e+008,0,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,2,1,10,30,4,16,15,10,36,10,89382,5869,5311
1.00009,1.08303,6085.92,0,0.000177826,1.00006,0.99974,0.5,0,0,1.00009,-8.89363e-005,0,0,0,0,0.517748,0,0,1.00011,0,-2.22341e-005,0.676895,-1,0.6,0.373622,8.89363e-005,0,1.0001,0,-1.1117e-005,0.406137,-1,1.66667,0.419376,8.89363e-005,0,1.00002,0,7.22608e-005,0.394856,-1,1.74286,0.789823,8.89363e-005,0.000177873,1.00004,0.000355745,4.72474e-005,0.485108,-1,1.23256,0.685977,0.000177873,0.000355745,0.999785,0.000711491,0.000304329,0.49921,-1,1.16949,0.841635,0.000177873,0.000889363,0.999679,-0.000177873,0.000409941,0.795352,-1,0.361702,0.864225,0.000177873,0.00106724,1.00029,-0.000533618,-0.000196285,0.798172,-1,0.35689,0.34569,0.00204554,0.00106724,0.0769231,0.596154,0.192308,0.0192308,0.115385,0.183908,0.172414,0.114943,0.413793,0.114943,0,750000,450000,437500,537500,553125,881250,888281,-1.00009,-1.81206e-005,-2.99232e-005,-0.000104325,-0.000148975,-0.000385419,-0.000491997,0.000218094,5622.5,09:01:28,611,5622,3644,0,2.04976e+008,0,5629,5626,5625,5624,5623,5622,5621,5620,5619,5618,6,1,10,31,4,16,15,10,36,10,89382,5869,5311
0.999911,1.08303,6108.66,0,0.000177827,0.999911,0.999921,0.583333,0.180505,0.00212879,0.999911,0,0,0.541516,1,1,0.517748,0,0,0.999933,0,-2.22301e-005,0.902527,0.2,0.2,0.249081,8.89205e-005,0,0.999922,0,-1.11151e-005,0.541516,1,1,0.279584,8.89205e-005,0,0.99985,0.000177841,6.11328e-005,0.394856,1.74286,1.74286,0.748771,8.89205e-005,0.000177841,0.999875,0.000355682,3.6124e-005,0.456904,1.37037,1.37037,0.623985,0.000177841,0.000177841,0.999618,0.000711364,0.00029316,0.516133,1.09836,1.09836,0.838868,0.000177841,0.000889205,0.9995,-0.000177841,0.000411257,0.793942,0.364121,0.364121,0.861865,0.000177841,0.00106705,1.00011,-0.000533523,-0.000194166,0.798877,0.355693,0.355693,0.344746,0.00204517,0.00106705,0.0204082,0.632653,0.204082,0.0204082,0.122449,0.152941,0.176471,0.129412,0.423529,0.117647,0.5,0.833333,0.5,0.364583,0.421875,0.476562,0.733072,0.75065,0,-1.77841e-005,-2.22301e-005,-6.35146e-005,-0.000121854,-0.000372689,-0.000495459,0.00021512,5622.5,09:01:28,903,5623,3656,12,2.05651e+008,674700,5629,5626,5625,5624,5623,5622,5621,5620,5619,5618,6,1,10,31,1,13,15,11,36,10,89384,5869,5311
1,-1.33333,-7296.5,0.166667,0.000355654,1,0.999923,1,0.166667,0.000352796,0.999956,8.89205e-005,4.44603e-005,0.583333,-0.714286,-3.28571,0.678498,0,8.89205e-005,0.999933,0,6.66904e-005,0.291667,-0.428571,-5.57143,0.499387,0,8.89205e-005,0.999933,8.89205e-005,6.66904e-005,0.5,-0.666667,-3.66667,0.519723,0,8.89205e-005,0.999867,0.000266762,0.000133381,0.375,-0.555556,-4.55556,0.832514,0,0.000266762,0.999883,0.000266762,0.000116708,0.296875,-0.438596,-5.49123,0.66599,8.89205e-005,0.000266762,0.99963,0.000800285,0.000369576,0.479167,-0.652174,-3.78261,0.864801,8.89205e-005,0.000978126,0.999499,-8.89205e-005,0.000500873,0.733073,-0.772647,-2.81883,0.8841,8.89205e-005,0.00115597,1.0001,-0.000444603,-0.000103509,0.727865,-0.77102,-2.83184,0.35364,0.00195625,0.00115597,0.336957,0.108696,0.0108696,0.0652174,0.478261,0.172414,0.172414,0.126437,0.413793,0.114943,3.49998,1.74999,2.99999,2.24999,1.78124,2.87499,4.39842,4.37107,-7.62176e-005,-7.62176e-005,-0.000103741,-0.000148201,-0.000156001,-0.0004591,-0.000584696,0.000120257,5623,09:01:29,171,5623,3658,2,2.05763e+008,112460,5630,5629,5626,5625,5624,5622,5621,5620,5619,5618,44,6,1,10,31,15,15,11,36,10,89386,5869,5311
1.00009,-2.33333,-12839.2,0,0.000177828,1,0.999924,0.5,0,0,1.00004,0.000177841,4.44603e-005,0.0833333,-1,-29,0.785666,0,8.89205e-005,0.999978,0.000177841,0.000111151,0.291667,-1,-9,0.666258,0,0.000177841,0.999956,0.000177841,0.000133381,0.458333,-1,-6.09091,0.679815,0,0.000177841,0.999889,0.000355682,0.000200071,0.375,-1,-7.22222,0.888343,0,0.000355682,0.999892,0.000266762,0.000197292,0.296875,-1,-8.85965,0.777327,0,0.000355682,0.999644,0.000889205,0.000444603,0.476563,-1,-5.89617,0.909867,0,0.00106705,0.999499,0,0.000589793,0.731771,-1,-4.18861,0.922733,0,0.00124489,1.0001,-0.000444603,-1.28518e-005,0.704427,-1,-4.31238,0.369093,0.00186733,0.00124489,0.336957,0.108696,0.0108696,0.0652174,0.478261,0.0365854,0.207317,0.182927,0.134146,0.439024,100000,350000,550000,450000,356250,571875,878125,846094,-9.39205e-005,-0.000165852,-0.000186152,-0.00023726,-0.000245009,-0.000545698,-0.000674666,2.00477e-005,5623.5,09:01:29,357,5623,3658,0,2.05763e+008,0,5630,5629,5626,5625,5624,5623,5622,5621,5620,5619,44,6,1,10,31,3,17,15,11,36,89386,5869,5311
1.00009,-2.5,-13776.3,-0.333333,0.000177828,1,0.999926,0,-0.333333,0.000707214,1.00009,8.89205e-005,0,0.166667,1,-16,0.785666,0,0,1.00002,0.000177841,6.66904e-005,0.375,-0.111111,-7.66667,0.777506,0,0.000177841,0.999978,0.000177841,0.000111151,0.5,-0.333333,-6,0.786543,0,0.000177841,0.999911,0.000355682,0.000177841,0.395833,-0.157895,-7.31579,0.925562,0,0.000355682,0.999892,0,0.000197292,0.286458,0.163636,-9.72727,0.851551,0,0.000355682,0.999658,0.000889205,0.000430709,0.46875,-0.288889,-6.33333,0.939912,0,0.00106705,0.9995,8.89205e-005,0.000589098,0.733073,-0.545293,-4.4103,0.948489,0,0.00124489,1.0001,-0.000444603,-1.11151e-005,0.705078,-0.527239,-4.54571,0.379396,0.00186733,0.00124489,0.336957,0.108696,0.0108696,0.0652174,0.478261,0.0125,0.2125,0.1875,0.1375,0.45,0.499999,1.125,1.5,1.1875,0.859373,1.40625,2.19921,2.11718,-8.89205e-005,-0.000148201,-0.000177841,-0.000229321,-0.000250594,-0.000529571,-0.000673616,1.96233e-005,5623.5,09:01:29,672,5623,3662,4,2.05988e+008,224920,5630,5629,5626,5625,5624,5623,5622,5621,5620,5619,44,6,1,10,31,1,17,15,11,36,89382,5869,5311
1.00009,-2.28707,-12594.1,0,0.000177828,1,0.999927,0.5,0,0,1.00009,0,0,0.157729,-1,-15.5,0.785666,0,0,1.00007,0.000177841,2.22301e-005,0.118297,-1,-20.3333,0.85167,0,8.89205e-005,1,0.000177841,8.89205e-005,0.45347,-1,-6.04348,0.857696,0,0.000177841,0.999933,0.000355682,0.000155611,0.364748,-1,-7.27027,0.950374,0,0.000355682,0.999892,0,0.000197292,0.261238,-1,-9.75472,0.901034,0,0.000355682,0.999672,0.000889205,0.000416815,0.436218,-1,-6.24294,0.959941,0,0.00106705,0.999501,8.89205e-005,0.000588404,0.69376,-1,-4.29663,0.965659,0,0.00124489,1.0001,-0.000444603,-9.37833e-006,0.665418,-1,-4.43704,0.386264,0.00186733,0.00124489,0.336957,0.108696,0.0108696,0.0652174,0.478261,0.0246914,0.209877,0.185185,0.135802,0.444444,200000,150000,575000,462500,331250,553125,879687,843750,-9.14205e-005,-9.05872e-005,-0.000181924,-0.000228445,-0.000256789,-0.000521997,-0.000673625,1.79441e-005,5623.5,09:01:29,841,5623,3662,0,2.05988e+008,0,5630,5629,5626,5625,5624,5623,5622,5621,5620,5619,44,6,1,10,31,2,17,15,11,36,89382,5869,5311
1.00009,-2.36593,-13037.5,-0.157729,0.000177828,1,0.999929,0,-0.157729,0.000353607,1.00009,0,0,0.0788644,1,-31,0.785666,0,0,1.00009,8.89205e-005,0,0.118297,0.333333,-21,0.85167,0,0,1.00001,8.89205e-005,7.78054e-005,0.197161,-0.2,-13,0.90513,0,0.000177841,0.999956,0.000355682,0.000133381,0.374606,-0.578947,-7.31579,0.966916,0,0.000355682,0.9999,0.000266762,0.000188956,0.241522,-0.346939,-10.7959,0.934023,0,0.000355682,0.999686,0.000889205,0.000402921,0.438683,-0.640449,-6.39326,0.973294,0,0.00106705,0.999501,0,0.000588404,0.694992,-0.77305,-4.40426,0.977106,0,0.00124489,1.0001,-0.000533523,-7.29426e-006,0.665418,-0.762963,-4.55556,0.390842,0.00186733,0.00124489,0.336957,0.108696,0.0108696,0.0652174,0.478261,0.0125,0.2125,0.1875,0.1375,0.45,0.499998,0.749996,1.24999,2.37499,1.53124,2.78124,4.40623,4.22264,-8.89205e-005,-8.89205e-005,-0.000142273,-0.000224641,-0.000248614,-0.000519536,-0.00067258,1.74548e-005,5623.5,09:01:30,188,5623,3664,2,2.06101e+008,112460,5630,5629,5626,5625,5624,5623,5622,5621,5620,5619,44,6,1,10,31,1,17,15,11,36,89380,5869,5311
0.999911,1.1041,6224.76,-0.157729,0.000177829,1,0.999932,1,0.157729,0.000354359,1,-0.000177841,-8.89205e-005,0.157729,0,6,0.523777,0.000177841,0,1.00004,-0.000177841,-0.000133381,0.157729,0,6,0.56778,0.000177841,0,1.00001,0,-0.000100036,0.216877,-0.272727,4.09091,0.60342,0.000177841,0,0.999967,0.000177841,-5.55753e-005,0.345032,-0.542857,2.2,0.644611,0.000177841,0,0.9999,0,1.11151e-005,0.241522,-0.346939,3.57143,0.789348,0.000177841,0.000177841,0.999697,0.000711364,0.000213965,0.441147,-0.642458,1.50279,0.92664,0.000177841,0.000889205,0.999499,-0.000177841,0.000411952,0.692528,-0.772242,0.594306,0.937118,0.000177841,0.00106705,1.00009,-0.000711364,-0.000182357,0.66357,-0.762303,0.663881,0.374847,0.00204517,0.00106705,0.0588235,0.607843,0.196078,0.0196078,0.117647,0.191011,0.168539,0.123596,0.404494,0.11236,0.999995,0.999995,1.37499,2.18749,1.53124,2.79686,4.3906,4.23826,8.89205e-005,8.89205e-005,4.04184e-005,-1.77841e-005,-7.07735e-005,-0.000339289,-0.000496816,0.000193611,5622.5,09:01:30,310,5623,3666,2,2.06213e+008,112460,5629,5626,5625,5624,5623,5622,5621,5620,5619,5618,6,1,10,31,3,17,15,11,36,10,89382,5869,5311
0.999911,1.1041,6224.61,0,0.00017783,1,0.999936,0.5,0,0,0.999911,-0.000177841,0,0.0788644,-1,13,0.523777,0,0,1,-0.000177841,-8.89205e-005,0.0788644,-1,13,0.37852,0.000177841,0,1.00001,0,-0.000100036,0.216877,-1,4.09091,0.40228,0.000177841,0,0.999967,0,-5.55753e-005,0.285883,-1,2.86207,0.429741,0.000177841,0,0.9999,0,1.11151e-005,0.241522,-1,3.57143,0.692899,0.000177841,0.000177841,0.999708,0.000711364,0.00020285,0.438683,-1,1.51685,0.895538,0.000177841,0.000889205,0.999498,-0.000177841,0.000413341,0.692528,-1,0.594306,0.91046,0.000177841,0.00106705,1.00009,-0.000533523,-0.000180272,0.661721,-1,0.668529,0.364184,0.00204517,0.00106705,0.0638298,0.680851,0.212766,0.0212766,0.0212766,0.191011,0.168539,0.123596,0.404494,0.11236,100000,100000,275000,362500,306250,556250,878125,839844,8.39205e-005,8.64205e-005,3.99639e-005,-3.23862e-006,-7.08755e-005,-0.000337726,-0.000496825,0.000192574,5622.5,09:01:30,661,5623,3666,0,2.06213e+008,0,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,1,1,10,32,3,17,15,11,36,10,89382,5869,5311
0.999911,1.10619,6234.29,0.147493,0.00017783,1,0.999939,1,0.147493,0.000354484,0.999911,0,0,0.0737463,1,14,0.523777,0,0,0.999956,-0.000177841,-4.44603e-005,0.110619,0.333333,9,0.252347,0.000177841,0,1.00001,0,-0.000100036,0.110619,0.333333,9,0.268187,0.000177841,0,0.999967,0,-5.55753e-005,0.276549,-0.466667,3,0.286494,0.000177841,0,0.9999,0,1.11151e-005,0.230457,-0.36,3.8,0.628599,0.000177841,0.000177841,0.999719,0.000711364,0.000191735,0.410214,-0.640449,1.69663,0.874803,0.000177841,0.000889205,0.999496,-0.000177841,0.000414731,0.646433,-0.771836,0.71123,0.892688,0.000177841,0.00106705,1.00009,-0.000533523,-0.000178188,0.618778,-0.761639,0.787709,0.357075,0.00204517,0.00106705,0.0434783,0.695652,0.217391,0.0217391,0.0217391,0.207317,0.097561,0.134146,0.439024,0.121951,0.499998,0.749996,0.749996,1.87499,1.56249,2.78124,4.38279,4.19529,8.89205e-005,8.89205e-005,8.89205e-005,0,-6.75796e-005,-0.000333702,-0.000498177,0.000192082,5622.5,09:01:30,913,5623,3668,2,2.06325e+008,112460,5628,5626,5625,5624,5623,5622,5621,5620,5619,5618,1,1,10,32,2,17,8,11,36,10,89384,5869,5311
